stock_id,stock_name,shares,weight,amount,is_new,amount_change,shares_change,weight_change
2330,台積電,11657000.0,10.28,25470545000.0,False,-233140000.0,0.0,0.0
2383,台光電,4723000.0,8.38,20757585000.0,False,-661220000.0,0.0,-0.19
2345,智邦,6231000.0,5.92,14674005000.0,False,-218085000.0,0.0,-0.04
2454,聯發科,4263000.0,5.56,13769490000.0,False,319725000.0,0.0,0.18
2308,台達電,6572000.0,5.08,12585380000.0,False,0.0,0.0,0.04
6223,旺矽,2169000.0,4.97,12319920000.0,False,-108450000.0,0.0,0.0
3017,奇鋐,4925000.0,4.65,11524500000.0,False,-246250000.0,0.0,-0.06
6669,緯穎,2294000.0,4.55,11263540000.0,False,45880000.0,0.0,0.06
8046,南電,12658000.0,4.23,10493482000.0,False,392398000.0,0.0,0.19
2327,國巨*,18313000.0,3.84,9522760000.0,False,421199000.0,0.0,0.2
3665,貿聯-KY,4703848.0,3.73,9243061320.0,False,-117596200.0,0.0,-0.02
3037,欣興,10822000.0,3.59,8906506000.0,False,54110000.0,0.0,0.05
2368,金像電,7018000.0,3.5,8667230000.0,False,-350900000.0,0.0,-0.11
2303,聯電,66190000.0,2.89,7148520000.0,False,-330950000.0,0.0,-0.1
3711,日月光投控,14998000.0,2.88,7139048000.0,False,59992000.0,0.0,0.05
3653,健策,2267000.0,2.77,6869010000.0,False,-136020000.0,0.0,-0.03
5274,信驊,422000.0,2.65,6566320000.0,False,-154030000.0,0.0,-0.04
6274,台燿,4151000.0,2.02,5001955000.0,False,-83020000.0,0.0,-0.01
6515,穎崴,442000.0,1.62,4013360000.0,False,-181220000.0,0.0,-0.06
2449,京元電子,12919000.0,1.45,3585022500.0,False,-148568500.0,0.0,-0.04
6510,精測,930000.0,1.27,3148050000.0,False,-69750000.0,0.0,-0.02
6805,富世達,1761000.0,1.22,3028920000.0,False,-88050000.0,0.0,-0.03
8210,勤誠,1967000.0,1.02,2527595000.0,False,-78680000.0,0.0,-0.02
3533,嘉澤,624000.0,0.59,1472640000.0,False,868140000.0,364000.0,0.35
2404,漢唐,1394000.0,0.58,1428850000.0,False,-6970000.0,0.0,0.01
6187,萬潤,1224000.0,0.54,1328040000.0,False,-36720000.0,0.0,-0.01
3264,欣銓,6217000.0,0.52,1283810500.0,False,-383283500.0,-1555000.0,-0.15
5439,高技,3528000.0,0.52,1285956000.0,False,-51156000.0,0.0,-0.02
2357,華碩,1622000.0,0.42,1038080000.0,False,-3244000.0,0.0,0.0
3008,大立光,329000.0,0.42,1052800000.0,False,-54285000.0,0.0,-0.02
2313,華通,4124000.0,0.42,1051620000.0,False,-4124000.0,0.0,0.0
8996,高力,1034000.0,0.41,1027796000.0,False,-47564000.0,0.0,-0.02
8358,金居,1980000.0,0.37,910800000.0,False,61380000.0,0.0,0.03
8150,南茂,11334000.0,0.34,843249600.0,False,-36268800.0,0.0,-0.01
4966,譜瑞-KY,1036000.0,0.32,784252000.0,False,30044000.0,0.0,0.02
6278,台表科,3734000.0,0.31,758002000.0,False,-46675000.0,0.0,-0.01
1590,亞德客-KY,530000.0,0.3,744650000.0,False,-13250000.0,0.0,0.0
6147,頎邦,3201000.0,0.28,689815500.0,False,689613000.0,3200000.0,0.28
6415,矽力*-KY,1038000.0,0.21,526266000.0,False,25950000.0,0.0,0.01
3443,創意,96000.0,0.18,442080000.0,False,13440000.0,0.0,0.01
6191,精成科,3988000.0,0.15,375669600.0,False,5583200.0,0.0,0.0
3036,文曄,1200000.0,0.14,334800000.0,False,16800000.0,0.0,0.01
3376,新日興,1741000.0,0.14,352552500.0,False,-3482000.0,0.0,0.0
2481,強茂,2056000.0,0.11,273448000.0,False,-219842000.0,-1598000.0,-0.09
3217,優群,874000.0,0.07,164749000.0,False,-874000.0,0.0,0.0
2002,中鋼,5163000.0,0.04,93450300.0,False,-516300.0,0.0,0.0
1319,東陽,511000.0,0.02,41186600.0,False,306600.0,0.0,0.0
3661,世芯-KY,1000.0,0.0,4600000.0,False,170000.0,0.0,0.0
1815,富喬,107000.0,0.0,10646500.0,False,-267500.0,0.0,0.0
2439,美律,18000.0,0.0,1535400.0,False,1800.0,0.0,0.0
2317,鴻海,1000.0,0.0,240000.0,False,-5000.0,0.0,0.0
5347,世界,1000.0,0.0,159000.0,False,1500.0,0.0,0.0
