stock_id,stock_name,shares,weight,amount,is_new,amount_change,shares_change,weight_change
2330,台積電,11657000.0,9.66,26286535000.0,False,0.0,0.0,0.0
2383,台光電,4723000.0,8.69,23638615000.0,False,0.0,0.0,0.0
2454,聯發科,4263000.0,6.05,16455180000.0,False,0.0,0.0,0.0
2345,智邦,6231000.0,5.66,15390570000.0,False,0.0,0.0,0.0
2308,台達電,6572000.0,5.06,13768340000.0,False,0.0,0.0,0.0
6223,旺矽,2169000.0,4.81,13089915000.0,False,0.0,0.0,0.0
6669,緯穎,2344000.0,4.76,12950600000.0,False,0.0,0.0,0.0
3017,奇鋐,4925000.0,4.61,12534125000.0,False,0.0,0.0,0.0
8046,南電,12658000.0,4.35,11822572000.0,False,0.0,0.0,0.0
2327,國巨*,18313000.0,4.23,11518877000.0,False,0.0,0.0,0.0
3037,欣興,10822000.0,3.86,10497340000.0,False,0.0,0.0,0.0
3665,貿聯-KY,4703848.0,3.85,10466061800.0,False,0.0,0.0,0.0
2368,金像電,7018000.0,3.43,9333940000.0,False,0.0,0.0,0.0
3711,日月光投控,14998000.0,3.09,8413878000.0,False,0.0,0.0,0.0
3653,健策,2267000.0,3.05,8297220000.0,False,0.0,0.0,0.0
2303,聯電,66190000.0,2.77,7545660000.0,False,0.0,0.0,0.0
5274,信驊,422000.0,2.76,7503160000.0,False,0.0,0.0,0.0
6274,台燿,4151000.0,2.22,6039705000.0,False,0.0,0.0,0.0
6515,穎崴,442000.0,1.41,3845400000.0,False,0.0,0.0,0.0
2449,京元電子,12919000.0,1.41,3824024000.0,False,0.0,0.0,0.0
6805,富世達,1761000.0,1.16,3160995000.0,False,0.0,0.0,0.0
6510,精測,930000.0,1.16,3166650000.0,False,0.0,0.0,0.0
8210,勤誠,1967000.0,0.97,2645615000.0,False,0.0,0.0,0.0
3533,嘉澤,772000.0,0.73,1972460000.0,False,0.0,0.0,0.0
2404,漢唐,1394000.0,0.59,1610070000.0,False,0.0,0.0,0.0
3264,欣銓,6217000.0,0.51,1377065500.0,False,0.0,0.0,0.0
6187,萬潤,1224000.0,0.51,1395360000.0,False,0.0,0.0,0.0
5439,高技,3528000.0,0.5,1367100000.0,False,0.0,0.0,0.0
8996,高力,1034000.0,0.44,1209780000.0,False,0.0,0.0,0.0
3008,大立光,329000.0,0.43,1164660000.0,False,0.0,0.0,0.0
2313,華通,4124000.0,0.42,1146472000.0,False,0.0,0.0,0.0
8358,金居,1980000.0,0.38,1033560000.0,False,0.0,0.0,0.0
6278,台表科,3734000.0,0.34,914830000.0,False,0.0,0.0,0.0
8150,南茂,11334000.0,0.33,896519400.0,False,0.0,0.0,0.0
4966,譜瑞-KY,1036000.0,0.3,823620000.0,False,0.0,0.0,0.0
1590,亞德客-KY,530000.0,0.27,747300000.0,False,0.0,0.0,0.0
6147,頎邦,3201000.0,0.25,689815500.0,False,0.0,0.0,0.0
6415,矽力*-KY,1038000.0,0.21,583356000.0,False,0.0,0.0,0.0
3443,創意,96000.0,0.18,493440000.0,False,0.0,0.0,0.0
6191,精成科,3988000.0,0.14,386038400.0,False,0.0,0.0,0.0
3036,文曄,1200000.0,0.13,346800000.0,False,0.0,0.0,0.0
3376,新日興,1741000.0,0.13,365610000.0,False,0.0,0.0,0.0
2481,強茂,2056000.0,0.1,274476000.0,False,0.0,0.0,0.0
2357,華碩,273000.0,0.07,186186000.0,False,0.0,0.0,0.0
3217,優群,874000.0,0.07,180918000.0,False,0.0,0.0,0.0
6271,同欣電,686000.0,0.06,155379000.0,False,0.0,0.0,0.0
2002,中鋼,5163000.0,0.03,93708450.0,False,0.0,0.0,0.0
1319,東陽,511000.0,0.02,41697600.0,False,0.0,0.0,0.0
3661,世芯-KY,1000.0,0.0,4895000.0,False,0.0,0.0,0.0
1815,富喬,107000.0,0.0,11449000.0,False,0.0,0.0,0.0
2439,美律,18000.0,0.0,1589400.0,False,0.0,0.0,0.0
2317,鴻海,1000.0,0.0,250000.0,False,0.0,0.0,0.0
5347,世界,1000.0,0.0,162000.0,False,0.0,0.0,0.0
