stock_id,stock_name,shares,weight,amount,is_new,amount_change,shares_change,weight_change
2330,台積電,6556000.0,8.67,13308680000.0,False,264920000.0,300000.0,-0.34
2383,台光電,3012000.0,7.46,11445600000.0,False,-105420000.0,0.0,-0.52
2308,台達電,5103000.0,6.12,9389520000.0,False,697725000.0,392000.0,0.12
3653,健策,1986000.0,5.91,9066090000.0,False,717810000.0,80000.0,0.14
2345,智邦,4253000.0,5.73,8803710000.0,False,739005000.0,290000.0,0.16
2368,金像電,7091000.0,5.43,8331925000.0,False,210710000.0,120000.0,-0.18
6223,旺矽,1582000.0,5.35,8218490000.0,False,742775000.0,61000.0,0.19
3665,貿聯-KY,3467848.0,5.34,8201460520.0,False,219289560.0,135000.0,-0.17
3017,奇鋐,3405000.0,5.32,8172000000.0,False,188320000.0,133000.0,-0.2
8046,南電,8609000.0,4.06,6232916000.0,False,184447000.0,220000.0,-0.12
3037,欣興,9287000.0,3.89,5971541000.0,False,-18574000.0,0.0,-0.25
5274,信驊,351000.0,3.16,4845555000.0,False,-222445000.0,1000.0,-0.34
2327,國巨*,13568000.0,2.8,4294272000.0,False,-66578000.0,150000.0,-0.21
2454,聯發科,1870000.0,2.34,3599750000.0,False,681450000.0,330000.0,0.32
6515,穎崴,331000.0,2.22,3410955000.0,False,356935000.0,20000.0,0.11
3711,日月光投控,6879000.0,1.98,3040518000.0,False,31628500.0,200000.0,-0.1
6274,台燿,3019000.0,1.86,2855974000.0,False,-42266000.0,0.0,-0.14
6805,富世達,1474000.0,1.8,2756380000.0,False,88780000.0,70000.0,-0.04
2449,京元電子,9529000.0,1.71,2620475000.0,False,-66821500.0,50000.0,-0.15
6510,精測,683000.0,1.66,2554420000.0,False,237640000.0,50000.0,0.06
2303,聯電,28030000.0,1.33,2046190000.0,True,2046190000.0,28030000.0,1.33
8358,金居,5508000.0,1.32,2024190000.0,False,181764000.0,0.0,0.05
3211,順達,3703000.0,0.87,1329377000.0,False,39230000.0,1000.0,-0.02
6669,緯穎,349000.0,0.86,1327945000.0,False,591645000.0,150000.0,0.35
3661,世芯-KY,336000.0,0.77,1181040000.0,False,291440000.0,80000.0,0.16
3189,景碩,2826000.0,0.72,1106379000.0,False,-5258500.0,1000.0,-0.05
2404,漢唐,1014000.0,0.68,1039350000.0,False,271715000.0,193000.0,0.15
8210,勤誠,965000.0,0.64,984300000.0,False,1020000.0,1000.0,-0.04
6147,頎邦,7884000.0,0.59,906660000.0,False,7884000.0,0.0,-0.03
3443,創意,271000.0,0.57,882105000.0,False,-24390000.0,0.0,-0.06
5439,高技,2156000.0,0.56,865634000.0,False,176404000.0,400000.0,0.08
1303,南亞,8012000.0,0.46,702652400.0,False,-777203600.0,-8340000.0,-0.56
8996,高力,535000.0,0.43,652700000.0,False,56175000.0,0.0,0.02
4979,華星光,1037000.0,0.43,667828000.0,False,60146000.0,0.0,0.01
3264,欣銓,3355000.0,0.38,577060000.0,False,42435000.0,300000.0,0.01
6187,萬潤,419000.0,0.33,509085000.0,False,71505000.0,23000.0,0.03
6488,環球晶,886000.0,0.29,447430000.0,False,-343670000.0,-579000.0,-0.26
2481,強茂,3648000.0,0.28,430464000.0,False,38304000.0,0.0,0.01
7769,鴻勁,91000.0,0.27,409500000.0,True,409500000.0,91000.0,0.27
6191,精成科,3814000.0,0.26,398563000.0,False,13843000.0,150000.0,-0.01
3583,辛耘,527000.0,0.26,400520000.0,False,29512000.0,0.0,0.0
3376,新日興,1498000.0,0.19,292110000.0,False,195000.0,1000.0,-0.01
3324,雙鴻,167000.0,0.11,172845000.0,False,-625000.0,1000.0,-0.01
2002,中鋼,5157000.0,0.07,103655700.0,False,793500.0,1000.0,0.0
3217,優群,557000.0,0.06,90791000.0,False,719000.0,1000.0,0.0
1319,東陽,505000.0,0.03,39642500.0,False,-627100.0,1000.0,0.0
3008,大立光,13000.0,0.02,33865000.0,False,25000.0,1000.0,0.0
2313,華通,110000.0,0.02,28765000.0,False,13165000.0,50000.0,0.01
1815,富喬,106000.0,0.01,13462000.0,False,1219000.0,0.0,0.0
2357,華碩,12000.0,0.0,7188000.0,False,709000.0,1000.0,0.0
2439,美律,12000.0,0.0,1080000.0,False,102100.0,1000.0,0.0
3045,台灣大,12000.0,0.0,1350000.0,False,140000.0,1000.0,0.0
5347,世界,10000.0,0.0,1320000.0,False,-5000.0,0.0,0.0
