stock_id,stock_name,shares,weight,amount,is_new,amount_change,shares_change,weight_change
2330,台積電,3072000.0,8.82,5944320000.0,False,-122880000.0,0.0,-0.33
3017,奇鋐,2402000.0,6.4,4311590000.0,False,72060000.0,0.0,0.01
2308,台達電,3133000.0,6.23,4198220000.0,False,-266305000.0,0.0,-0.5
2383,台光電,1809000.0,6.23,4196880000.0,False,-108540000.0,0.0,-0.26
2345,智邦,2660000.0,5.61,3777200000.0,False,13300000.0,0.0,-0.07
3665,貿聯-KY,2019848.0,4.93,3322649960.0,False,403178720.0,80000.0,0.53
6669,緯穎,756000.0,4.65,3133620000.0,False,-3780000.0,0.0,-0.08
6223,旺矽,1039000.0,4.4,2966345000.0,False,57145000.0,0.0,0.01
3653,健策,954000.0,4.3,2900160000.0,False,-4770000.0,0.0,-0.08
8299,群聯,1615000.0,4.21,2834325000.0,False,-266475000.0,0.0,-0.47
3037,欣興,5952000.0,4.09,2755776000.0,False,-107136000.0,0.0,-0.23
6274,台燿,4965000.0,3.96,2671170000.0,False,-9930000.0,0.0,-0.08
8046,南電,4559000.0,3.38,2279500000.0,False,-186919000.0,0.0,-0.34
2368,金像電,2887000.0,3.28,2211442000.0,False,-60627000.0,0.0,-0.15
2327,國巨*,7499000.0,3.12,2103469500.0,False,106481500.0,660000.0,0.11
6805,富世達,1124000.0,2.94,1978240000.0,False,16860000.0,0.0,-0.02
3661,世芯-KY,567000.0,2.82,1902285000.0,False,-48195000.0,0.0,-0.12
8210,勤誠,1593000.0,2.16,1452816000.0,False,-35046000.0,0.0,-0.08
6515,穎崴,232000.0,1.63,1097360000.0,False,-10440000.0,0.0,-0.04
6510,精測,288000.0,1.53,1031040000.0,False,-14400000.0,0.0,-0.05
5274,信驊,102000.0,1.4,944010000.0,False,-24990000.0,0.0,-0.06
6139,亞翔,1679000.0,1.34,904981000.0,False,-30222000.0,0.0,-0.07
2449,京元電子,2676000.0,1.21,816180000.0,False,-29436000.0,0.0,-0.06
4979,華星光,1219000.0,0.84,566225500.0,False,2438000.0,0.0,-0.01
2404,漢唐,537000.0,0.81,545055000.0,False,-32220000.0,0.0,-0.06
8358,金居,1827000.0,0.72,483241500.0,False,-40194000.0,0.0,-0.07
3211,順達,1515000.0,0.69,468135000.0,False,-4545000.0,0.0,-0.02
1802,台玻,5996000.0,0.57,381945200.0,False,-20986000.0,0.0,-0.04
6191,精成科,3328000.0,0.52,349440000.0,False,-13312000.0,0.0,-0.03
6488,環球晶,787000.0,0.51,341164500.0,False,-5115500.0,0.0,-0.01
3376,新日興,1368000.0,0.43,288648000.0,False,-6156000.0,0.0,-0.01
1319,東陽,1498000.0,0.21,142310000.0,False,-4494000.0,0.0,-0.01
3324,雙鴻,106000.0,0.17,114480000.0,False,-5300000.0,0.0,-0.01
2002,中鋼,4924000.0,0.15,98726200.0,False,-984800.0,0.0,0.0
3217,優群,346000.0,0.08,53111000.0,False,-1038000.0,0.0,0.0
3008,大立光,4000.0,0.01,9800000.0,False,-20000.0,0.0,0.0
2357,華碩,2000.0,0.0,1042000.0,False,-18000.0,0.0,0.0
8996,高力,1000.0,0.0,831000.0,False,-48000.0,0.0,0.0
1815,富喬,1000.0,0.0,112500.0,False,5000.0,0.0,0.0
2439,美律,2000.0,0.0,175600.0,False,-6800.0,0.0,0.0
1326,台化,1000.0,0.0,46900.0,False,-1300.0,0.0,0.0
2059,川湖,1000.0,0.0,3280000.0,False,-140000.0,0.0,-0.01
3533,嘉澤,1000.0,0.0,1660000.0,False,-40000.0,0.0,0.0
3045,台灣大,2000.0,0.0,217000.0,False,0.0,0.0,0.0
2454,聯發科,1000.0,0.0,1815000.0,False,-85000.0,0.0,0.0
5536,聖暉*,1000.0,0.0,688000.0,False,-12000.0,0.0,0.0
2313,華通,1000.0,0.0,224500.0,False,0.0,0.0,0.0
1303,南亞,1000.0,0.0,85000.0,False,-4500.0,0.0,0.0
3583,辛耘,2000.0,0.0,729000.0,False,-7000.0,0.0,0.0
3711,日月光投控,2000.0,0.0,719000.0,False,-22000.0,0.0,0.0
